Date,Open,High,Low,Close,Adj Close,Volume
2024-03-19,92.849998,93.269997,92.690002,92.919998,84.088326,26953100
2024-03-20,93.099998,93.790001,92.290001,92.889999,84.061188,43460100
2024-03-21,93.269997,93.430000,92.730003,93.089996,84.242149,34276600
2024-03-22,94.190002,94.209999,93.779999,93.980003,85.047577,30262300
2024-03-25,93.709999,93.750000,93.300003,93.510002,84.622246,24011800
2024-03-26,93.510002,93.870003,93.279999,93.769997,84.857544,34423000
2024-03-27,93.989998,94.699997,93.940002,94.699997,85.699135,50157800
2024-03-28,94.489998,95.019997,94.320000,94.620003,85.626747,34540400
2024-04-01,93.290001,93.300003,92.459999,92.550003,84.030571,48945400
2024-04-02,91.570000,92.199997,91.339996,92.040001,83.567528,43086300
2024-04-03,91.260002,92.050003,91.050003,92.019997,83.549377,45494400
2024-04-04,92.629997,92.760002,92.040001,92.680000,84.148621,47957400
2024-04-05,91.690002,92.180000,91.379997,91.389999,82.977356,42495900
2024-04-08,91.230003,91.589996,91.129997,91.379997,82.968277,37879800
2024-04-09,91.870003,92.360001,91.839996,92.230003,83.740044,32522000
2024-04-10,91.199997,91.300003,90.050003,90.220001,81.915070,74368900
2024-04-11,90.379997,90.440002,89.510002,89.809998,81.542778,65751200
2024-04-12,90.639999,90.949997,90.279999,90.290001,81.978615,47900100
2024-04-15,89.220001,89.260002,88.519997,88.889999,80.707504,55993100
2024-04-16,88.050003,88.580002,87.790001,88.300003,80.171814,45103200
2024-04-17,88.870003,89.379997,88.459999,89.279999,81.061600,57947000
2024-04-18,89.239998,89.269997,88.589996,88.830002,80.653023,43839500
2024-04-19,89.389999,89.389999,88.910004,89.150002,80.943550,44826800
2024-04-22,88.680000,89.120003,88.650002,89.000000,80.807373,24969000
2024-04-23,88.730003,89.540001,88.550003,89.029999,80.834610,27222700
2024-04-24,88.559998,88.629997,87.500000,88.400002,80.262611,48986800
2024-04-25,87.459999,87.900002,87.339996,87.779999,79.699661,49282600
2024-04-26,88.250000,88.610001,88.050003,88.239998,80.117317,31589800
2024-04-29,88.660004,89.019997,88.480003,88.980003,80.789230,39228600
2024-04-30,88.419998,88.730003,88.099998,88.220001,80.099159,41054700
2024-05-01,88.599998,89.209999,88.239998,88.559998,80.689575,59679500
2024-05-02,88.209999,89.010002,88.029999,88.940002,81.035828,58925400
2024-05-03,89.930000,90.120003,89.269997,89.839996,81.855812,50066100
2024-05-06,89.870003,90.250000,89.669998,90.190002,82.174713,23868200
2024-05-07,90.900002,91.239998,90.610001,90.739998,82.675835,30525800
2024-05-08,90.309998,90.459999,90.160004,90.190002,82.174713,31171700
2024-05-09,89.870003,90.769997,89.820000,90.629997,82.575607,39606700
2024-05-10,90.279999,90.379997,89.959999,90.120003,82.110947,21913800
2024-05-13,90.550003,90.610001,90.309998,90.349998,82.320496,23157500
2024-05-14,90.650002,90.919998,90.419998,90.860001,82.785156,25746400
2024-05-15,91.870003,92.260002,91.629997,92.099998,83.914978,65142900
2024-05-16,92.389999,92.419998,91.940002,92.010002,83.832954,37902400
2024-05-17,91.639999,91.800003,91.339996,91.389999,83.268074,24755000
2024-05-20,91.080002,91.320000,91.010002,91.120003,83.022064,17922800
2024-05-21,91.730003,91.769997,91.430000,91.589996,83.450302,15334400
2024-05-22,91.269997,91.779999,91.260002,91.699997,83.550529,38073700
2024-05-23,91.800003,91.800003,90.820000,91.110001,83.012962,51294700
2024-05-24,90.970001,91.470001,90.900002,91.379997,83.258957,19164400
2024-05-28,91.330002,91.360001,90.029999,90.070000,82.065384,45973700
2024-05-29,89.339996,89.400002,88.680000,88.980003,81.072258,45508400
2024-05-30,89.599998,89.970001,89.440002,89.839996,81.855812,29548600
2024-05-31,90.480003,90.660004,90.250000,90.449997,82.411606,41308800
2024-06-03,90.639999,91.669998,90.610001,91.599998,83.744576,42272100
2024-06-04,92.199997,92.800003,91.989998,92.669998,84.722809,42581500
2024-06-05,93.000000,93.349998,92.389999,93.349998,85.344482,43153900
2024-06-06,92.919998,93.430000,92.860001,93.209999,85.216499,22891900
2024-06-07,91.830002,91.830002,91.400002,91.500000,83.653145,35240500
2024-06-10,91.000000,91.059998,90.650002,90.889999,83.095474,20586500
2024-06-11,91.029999,91.870003,90.919998,91.830002,83.954857,30329200
2024-06-12,93.019997,93.570000,92.489998,92.519997,84.585693,42554600
2024-06-13,93.220001,93.989998,92.949997,93.879997,85.829041,33093800
2024-06-14,94.419998,94.839996,94.239998,94.669998,86.551292,28776700
2024-06-17,93.519997,93.809998,93.279999,93.730003,85.691910,31040200
2024-06-18,93.889999,94.599998,93.730003,94.589996,86.478142,26881000
2024-06-20,93.410004,94.000000,93.339996,93.959999,85.902184,30246300
2024-06-21,94.239998,94.480003,93.589996,93.959999,85.902184,22596400
2024-06-24,94.050003,94.339996,93.739998,94.339996,86.249588,56939100
2024-06-25,94.070000,94.550003,94.040001,94.500000,86.395866,22890200
2024-06-26,93.279999,93.470001,93.110001,93.150002,85.161659,38489100
2024-06-27,93.519997,93.709999,93.419998,93.519997,85.499931,23140800
2024-06-28,93.730003,93.769997,91.779999,91.779999,83.909149,55119600
2024-07-01,90.419998,91.080002,89.820000,89.910004,82.460968,49735400
2024-07-02,90.680000,90.809998,90.080002,90.610001,83.102951,34204700
2024-07-03,91.169998,91.889999,91.089996,91.800003,84.194382,35563300
2024-07-05,92.269997,92.730003,91.900002,92.559998,84.891388,34895500
2024-07-08,92.540001,92.849998,92.220001,92.760002,85.074837,16095700
2024-07-09,92.470001,92.680000,91.870003,92.349998,84.698792,30289800
2024-07-10,92.449997,92.680000,92.260002,92.639999,84.964783,23572500
2024-07-11,93.680000,94.139999,93.470001,93.540001,85.790207,49761800
2024-07-12,93.529999,93.940002,93.339996,93.940002,86.157066,27796500
2024-07-15,93.000000,93.300003,92.779999,92.860001,85.166542,37918900
2024-07-16,93.529999,94.209999,93.389999,94.169998,86.368011,36383700
2024-07-17,93.919998,94.400002,93.690002,94.190002,86.386368,29036800
2024-07-18,93.680000,94.139999,93.379997,93.470001,85.726013,34553100
2024-07-19,93.040001,93.160004,92.820000,92.919998,85.221573,32164700
2024-07-22,93.400002,93.519997,92.300003,92.650002,84.973938,36160400
2024-07-23,92.809998,93.029999,92.489998,92.519997,84.854729,23498000
2024-07-24,92.589996,92.849998,91.470001,91.519997,83.937561,50757100
2024-07-25,92.029999,92.860001,91.959999,92.269997,84.625435,44999100
2024-07-26,92.949997,93.150002,92.709999,92.989998,85.285782,34423800
2024-07-29,93.669998,93.690002,93.220001,93.489998,85.744339,25801300
2024-07-30,93.750000,94.050003,93.300003,93.849998,86.074532,28169800
2024-07-31,94.529999,94.839996,94.239998,94.809998,86.954987,47445300
2024-08-01,95.139999,95.910004,95.120003,95.309998,87.704964,77254200
2024-08-02,97.000000,98.370003,96.889999,98.279999,90.437973,91912900
2024-08-05,99.690002,99.940002,97.900002,98.800003,90.916496,90686300
2024-08-06,98.150002,98.410004,96.589996,96.589996,88.882828,61316900
2024-08-07,95.949997,96.449997,95.500000,95.910004,88.257095,51337100
2024-08-08,95.120003,95.400002,94.839996,95.320000,87.714157,37815800
2024-08-09,96.510002,96.540001,96.089996,96.260002,88.579170,32141800
2024-08-12,96.029999,96.820000,95.879997,96.610001,88.901253,24261400
2024-08-13,97.300003,97.360001,96.980003,97.279999,89.517769,30366900
2024-08-14,97.550003,98.160004,97.510002,97.889999,90.079102,31334100
2024-08-15,96.410004,97.099998,96.209999,97.099998,89.352142,38723700
2024-08-16,97.440002,97.540001,97.010002,97.440002,89.665016,28541000
2024-08-19,97.419998,98.160004,97.410004,97.889999,90.079102,25322100
2024-08-20,98.320000,98.860001,98.120003,98.669998,90.796875,25239300
2024-08-21,98.669998,99.199997,98.209999,98.730003,90.852081,29230000
2024-08-22,98.230003,98.300003,97.430000,97.750000,89.950264,33453800
2024-08-23,98.190002,98.669998,97.959999,98.389999,90.539200,32005100
2024-08-26,98.690002,98.699997,98.080002,98.139999,90.309143,23198700
2024-08-27,97.489998,98.080002,97.410004,97.970001,90.152710,21507700
2024-08-28,98.010002,98.199997,97.730003,97.849998,90.042297,18501400
2024-08-29,97.370003,97.639999,97.129997,97.529999,89.747803,24988200
2024-08-30,97.680000,97.989998,96.470001,96.489998,88.790817,42896200
2024-09-03,97.559998,98.059998,97.419998,97.750000,90.242996,48947900
2024-09-04,97.879997,99.029999,97.809998,99.010002,91.406227,40885200
2024-09-05,99.339996,99.680000,98.779999,99.570000,91.923225,47450900
2024-09-06,99.550003,100.779999,99.190002,99.559998,91.914001,57406400
2024-09-09,99.400002,100.099998,99.160004,99.989998,92.310974,26961400
2024-09-10,99.870003,100.910004,99.820000,100.690002,92.957214,31703400
2024-09-11,100.489998,101.239998,100.349998,100.610001,92.883362,39497100
2024-09-12,100.360001,100.550003,99.690002,100.139999,92.449478,41618700
2024-09-13,100.459999,100.610001,100.019997,100.410004,92.698723,25722100
2024-09-16,100.629997,101.370003,100.410004,101.330002,93.548080,30866300
2024-09-17,101.470001,101.639999,100.739998,100.839996,93.095695,31699400
